"x1" "wt" "x3" "x4"
"1" 1.70830271438864 0.469029676634818 0.871181119191361 -1.32006087257195
"2" -0.223947674096368 0.328521911986172 0.468027797146756 -1.15790961401006
"3" 0.900424711195252 0.790224388008937 0.338286311365664 -0.258531212212273
"4" -0.293790591608846 0.946372112026438 2.38072355637763 -2.28761599345934
"5" 0.118266892940081 0.622939204331487 0.388429097318413 -1.27054489503956
"6" -0.0918704697662796 0.119410579325631 0.227958279763876 1.41750149213172
"7" -1.1707298795144 0.0881455386988819 3.49170945286257 -0.940520911928666
"8" 0.997312449027707 0.936330707976595 1.80039310633185 -0.877328602880702
"9" -0.145568796969141 0.727698998292908 3.73767902494824 -1.42313149868435
"10" 1.21762270302285 0.617449635406956 1.01592032607169 0.823624813408595
"11" 1.68578647581407 0.720854919403791 0.862994930359591 0.617506353115144
"12" -0.27212886402743 0.70716662495397 0.135317879728973 -0.441914359439682
"13" 0.809235261601195 0.176334147807211 0.131043416447937 0.0686937296700942
"14" -1.41583555814554 0.31824878975749 1.33935014433683 -0.417623147952606
"15" 1.31621909756816 0.558792978292331 0.893340463783894 0.333870629161195
"16" 1.14489959069784 0.442040649242699 0.55817774310708 1.72159151088738
"17" 0.940289811830242 0.281167131848633 3.4501085950244 0.192886125481243
"18" 1.57985709295089 0.725269900867715 0.545065813697875 0.0408407447135468
"19" -0.368038412593078 0.00543714128434658 0.0113865374587476 0.649441533571471
"20" -0.127762316463005 0.210973663022742 0.546786529943347 0.568474014302022
"21" 2.02757670408837 0.974429454188794 0.793945454491394 -1.76141537437876
"22" -0.565233422451672 0.992225223686546 2.77011674071167 -0.413264210353274
"23" -0.117713268944245 0.631186746992171 0.606668495107442 -2.04785638657176
"24" 2.26826315528093 0.0432698652148247 1.07613863111431 -0.0329633212563639
"25" 1.10447925128221 0.952784363878891 0.116904132546181 1.40336054664162
"26" -0.788748321514751 0.0639904120471328 1.23233531597526 0.542423120180248
"27" -0.767222904742619 0.00186274712905288 0.625686219893396 -0.158427446646352
"28" -1.36244933124679 0.0715020147617906 2.41122294018481 0.321652487582572
"29" -0.331837013487994 0.720683238003403 2.10831319025292 -2.0245657663459
"30" -0.361613777174699 0.544960935600102 0.711275678085995 0.842523711189394
"31" 0.675847674017373 0.86678114766255 2.10849977898684 -0.766197282841285
"32" -0.342528644878427 0.358191554434597 0.0405005090869963 -0.321534913127111
"33" -0.61820975694217 0.0363400259520859 1.0199909666133 0.0223532709657733
"34" 1.67273169831259 0.116232350235805 1.82553633852842 0.907565294010905
"35" -0.156717282546381 0.60421175439842 0.905995188238931 0.00317142418472685
"36" 2.35953590999698 0.558138443622738 1.6154957906939 -0.875097456633653
"37" -0.385687264338228 0.400366097455844 2.0648573822433 -0.338361811848095
"38" -0.0112147875783383 0.752395239658654 0.0951659951213916 0.896902276318826
"39" 0.761401330054518 0.689366231905296 0.431331509258598 0.92603075248961
"40" 0.0545692360858283 0.926436914363876 0.229276334866881 -0.293941597411416
"41" 2.52896195788221 0.493026038166136 0.0319914389401674 0.93840765064732
"42" -1.44371657769585 0.428110862150788 0.887018404859019 -0.330773101761594
"43" -1.15577439654325 0.209990514442325 4.44296346952148 1.02179032016742
"44" 0.713152044231321 0.398630456067622 0.950196004430664 -0.988535647992794
"45" -0.142194560488588 0.48118031071499 1.84268451101127 0.96163324071763
"46" 0.18981631731868 0.827277300180867 0.0841752160996454 -0.73815478026896
"47" -1.02575409066818 0.655477917985991 3.76803695203221 3.1751992163017
"48" 1.14489934160696 0.396873004967347 0.262918785138278 -2.3957091603341
"49" -0.129193452623368 0.361379435984418 0.458974643610418 0.0928145828202059
"50" -0.927606847547467 0.735876869177446 0.486138266511261 0.0423697524948751
